Birth Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Country
0.046883585898850416,7.4067107301776405,3.295836866004329,9.721965675912738,23.672328128221075,0.046883585898850416,2.70805020110221,0.10466782725564819,0.0,0.11332868530700317,3.901096903055241,3.861738322806474,0.0,0.464,0.507,0.027615167032973367,17.66457768255208,0.351,20.350025877585416,19.93800336967164,"Congo, Dem. Rep."
0.038258712117090345,6.956545443151569,3.295836866004329,7.325850564571936,21.89261945295018,0.020782539182528502,3.1354942159291497,0.07417939817425151,0.0,0.1988508587451652,3.9889840465642745,3.9512437185814275,0.0,0.419,0.545,0.03536714383729131,14.955330366828065,0.587,16.333207111220425,17.893048018819147,"Congo, Rep."
0.037295784743696894,8.823500727991183,3.295836866004329,8.815073088844464,23.06671074192162,0.06297479916138844,3.7612001156935624,0.09531017980432487,0.0,0.11332868530700317,3.901096903055241,3.861738322806474,0.0,0.421,0.55,0.028587456851912555,16.596274087728347,0.435,17.78580249038432,19.488833828572194,Cote d'Ivoire
0.0295588022415444,6.0014148779611505,3.295836866004329,9.57073837671504,20.12766426847647,0.05638033343610764,3.8066624897703196,0.07696104113612832,0.0,0.11332868530700317,4.0943445622221,4.02535169073515,0.0,0.414,0.556,0.0295588022415444,13.491009579044274,0.765,15.90737474309945,16.51013780630191,Djibouti
0.0246926125903715,11.858831633221174,3.295836866004329,10.612975492684125,25.32682012805931,0.05259245011917058,4.382026634673881,0.03536714383729131,0.0,0.1239859797809912,4.276666119016055,4.204692619390966,0.0,0.354,0.592,0.05164323315183845,18.00723272200633,0.428,22.261637301161382,20.910574936080593,"Egypt, Arab Rep."
0.039220713153281295,6.1224928095143865,3.295836866004329,9.57073837671504,20.768237802014546,0.023716526617316044,4.060443010546419,0.09440067542148432,0.0,0.1988508587451652,3.912023005428146,3.861738322806474,0.0,0.426,0.537,0.03633192924739028,13.158077951228323,0.388,15.424948670398354,16.759949589762293,Equatorial Guinea
0.039220713153281295,6.413458957167357,3.295836866004329,7.325850564571936,20.375650888450245,0.04401688541677433,2.0794415416798357,0.05638033343610764,0.0,0.11332868530700317,4.07753744390572,4.007333185232471,0.4054651081081644,0.47,0.512,0.017839918128331,15.186526039196,0.176,17.399029524198163,19.93800336967164,Eritrea
0.04305948946044697,8.671115273688494,3.295836866004329,10.136304168546024,22.81406573902753,0.042101176018635396,1.791759469228055,0.08617769624105233,0.0,0.10345870836822998,3.9889840465642745,3.9512437185814275,0.0,0.466,0.503,0.03052920503482287,18.005531899451572,0.147,19.138520541980732,18.197537205138154,Ethiopia
0.03343477608623739,6.959398512133975,3.295836866004329,7.325850564571936,22.34618556077376,0.028587456851912555,4.77912349311153,0.05448818528406973,0.0,0.1988508587451652,4.127134385045092,4.0943445622221,0.09531017980432487,0.406,0.535,0.05732506661926941,14.018882329506514,0.801,18.410630418199872,19.024996716270177,Gabon
0.04401688541677433,5.62040086571715,3.295836866004329,9.57073837671504,20.478533244072793,0.04401688541677433,3.4011973816621555,0.06109509935981088,0.0,0.2078798829012179,4.04305126783455,4.007333185232471,0.0,0.459,0.514,0.026641930946421175,14.021600723352588,0.479,20.350025877585416,19.93800336967164,"Gambia, The"
0.0344014267173324,8.746716349694486,3.295836866004329,8.953769294549454,22.32926766379409,0.046883585898850416,2.6390573296152584,0.06297479916138844,0.0,0.11332868530700317,4.07753744390572,4.04305126783455,0.0,0.414,0.556,0.0295588022415444,16.75069819087825,0.439,19.693246342545034,18.903106899369497,Ghana
0.04114194333117518,7.155396301896734,3.295836866004329,9.57073837671504,21.820330585458375,0.05448818528406973,2.995732273553991,0.09803374027136541,0.0,0.17730901497041035,3.9512437185814275,3.9512437185814275,0.0,0.44,0.525,0.03343477608623739,15.984121760446046,0.31,15.86963441986494,16.380459992348886,Guinea
0.04114194333117518,4.997212273764115,3.295836866004329,9.57073837671504,19.70676510548298,0.04783732941416013,2.833213344056216,0.10345870836822998,0.0,0.11332868530700317,3.9889840465642745,3.9318256327243257,0.4054651081081644,0.435,0.534,0.03052920503482287,14.05713272320076,0.367,20.350025877585416,19.93800336967164,Guinea-Bissau
0.038258712117090345,9.251386341412184,3.295836866004329,9.550804629866933,23.26528901366934,0.045928931888399804,2.995732273553991,0.06672363204290818,0.0,0.20130685670503531,4.007333185232471,3.970291913552122,0.0,0.442,0.531,0.027615167032973367,17.258650937587475,0.199,20.030118658386467,18.86536657162407,Kenya
0.03052920503482287,9.051344640485725,3.295836866004329,9.57073837671504,20.463459122059028,0.06672363204290818,3.4011973816621555,0.07788653865707124,0.0,0.1578580846155803,3.901096903055241,3.871201010907891,0.0,0.412,0.543,0.04401688541677433,14.434055952156633,0.195,16.705882371415992,19.088510121656228,Lesotho
0.042101176018635396,6.07993319509559,3.295836866004329,9.57073837671504,20.0866211902953,0.05732506661926941,2.4849066497880004,0.10466782725564819,0.0,0.18647956694261833,3.9889840465642745,3.970291913552122,0.0,0.432,0.537,0.03052920503482287,14.877448142977892,0.443,20.350025877585416,19.93800336967164,Liberia
0.02176149178151269,10.760346700640856,3.295836866004329,9.674200166461429,24.24658057704298,0.03343477608623739,5.53338948872752,0.023716526617316044,0.0,0.06765864847381481,4.31748811353631,4.2626798770413155,0.0,0.333,0.628,0.038258712117090345,15.459579049602231,0.763,18.24632736871235,20.020068322553165,Libya
0.04018178963283184,7.536363938404511,3.295836866004329,9.57073837671504,22.078501232412098,0.048790164169432,2.5649493574615367,0.06859279146561172,0.0,0.2078798829012179,4.110873864173311,4.060443010546419,0.0,0.455,0.515,0.0295588022415444,16.57202147214747,0.271,18.839391085389497,18.749984498289212,Madagascar
0.04401688541677433,6.810142450115136,3.295836866004329,9.57073837671504,21.279164030612048,0.05921185963184609,2.302585092994046,0.09803374027136541,0.0,0.2078798829012179,3.901096903055241,3.861738322806474,0.0,0.458,0.511,0.03052920503482287,16.242213865812122,0.146,17.182806422433504,17.78580249038432,Malawi
0.046883585898850416,6.298949246855942,3.295836866004329,9.57073837671504,21.60805860304415,0.06109509935981088,2.833213344056216,0.10466782725564819,0.0,0.11332868530700317,3.912023005428146,3.912023005428146,0.0,0.461,0.504,0.0344014267173324,16.143819731402775,0.284,17.665658180950928,18.005165315142214,Mali
0.037295784743696894,7.1204443723924875,3.295836866004329,9.57073837671504,20.98073620272593,0.05826890812397577,3.2188758248682006,0.07325046173959267,0.0,0.2078798829012179,4.127134385045092,4.07753744390572,0.0,0.428,0.54,0.03149866705937099,14.811756362902935,0.492,20.350025877585416,19.93800336967164,Mauritania
0.016857117066422903,7.926602599181384,3.295836866004329,9.57073837671504,22.24552415438848,0.03633192924739028,4.990432586778736,0.01587334915629015,0.09531017980432487,0.1889660995126232,4.330733340286331,4.23410650459726,0.18232155679395465,0.258,0.681,0.05921185963184609,13.986833517999623,0.427,20.411291073291707,19.12871654193217,Mauritius
0.02176149178151269,10.431347268857898,3.295836866004329,9.233959237574817,24.33474061683561,0.04114194333117518,4.007333185232471,0.042101176018635396,0.0,0.12486898204586927,4.2626798770413155,4.219507705176107,0.09531017980432487,0.341,0.613,0.045928931888399804,17.172760371140516,0.533,21.547441280351357,20.042047229228025,Morocco
0.04305948946044697,7.2078598714324755,3.295836866004329,8.878218658092228,22.18422480626943,0.06015392281974709,2.772588722239781,0.10466782725564819,0.0,0.17395330712343804,3.912023005428146,3.861738322806474,0.0,0.438,0.53,0.03149866705937099,16.721078434435523,0.291,18.119575664681957,18.619531610894253,Mozambique
0.03149866705937099,7.404887575616125,3.295836866004329,7.325850564571936,22.08645674863076,0.05921185963184609,4.844187086458591,0.04783732941416013,0.0,0.14236724128692196,4.060443010546419,3.9889840465642745,0.0,0.405,0.562,0.032467190137501496,14.456287021820378,0.324,19.078200752050506,18.26985786584569,Namibia
0.05164323315183845,6.680854678790215,3.295836866004329,9.57073837671504,21.31014905719862,0.06203539091945264,2.3978952727983707,0.09621885774054292,0.0,0.11332868530700317,3.9512437185814275,3.9512437185814275,0.0,0.479,0.495,0.0246926125903715,16.21247958374647,0.162,16.951004817371683,17.281246492014,Niger
0.042101176018635396,11.279516908298021,3.295836866004329,11.414176378900056,24.560263440883517,0.044973365642731154,2.8903717578961645,0.10466782725564819,0.0,0.1930966299619131,3.901096903055241,3.861738322806474,0.0,0.435,0.537,0.027615167032973367,18.62669219940495,0.348,19.04125723705382,20.228969516770974,Nigeria
0.04018178963283184,6.532334292222349,3.295836866004329,9.57073837671504,21.274237624926794,0.04114194333117518,2.302585092994046,0.10255658832509207,0.0,0.15700374880966478,3.912023005428146,3.871201010907891,0.0,0.466,0.505,0.0295588022415444,15.943215696629945,0.149,17.11134746100564,17.370858648025116,Rwanda
0.03536714383729131,3.8918202981106265,3.295836866004329,9.57073837671504,18.155533588834196,0.08525984395082342,3.8501476017100584,0.05638033343610764,0.0,0.2078798829012179,4.189654742026425,4.143134726391533,0.4054651081081644,0.44,0.52,0.039220713153281295,11.845310790105684,0.534,16.108045416114916,15.123904046041229,Sao Tome and Principe
0.039220713153281295,8.278682162970906,3.295836866004329,7.782807262839695,22.26647952515016,0.044973365642731154,3.1354942159291497,0.06672363204290818,0.0,0.11332868530700317,4.0943445622221,4.04305126783455,0.0,0.451,0.517,0.03149866705937099,16.10416709746041,0.403,18.839391085389497,18.643824303266577,Senegal
0.018821754240587758,6.338594078203183,3.295836866004329,9.57073837671504,20.23693438657084,0.046883585898850416,5.918893854273146,0.011928570865273802,0.09531017980432487,0.10165365372649983,4.330733340286331,4.248495242049359,0.262364264467491,0.282,0.637,0.07788653865707124,11.303832736878679,0.501,19.23161096461314,17.599700214609808,Seychelles
0.04305948946044697,6.054439346269371,3.295836866004329,9.57073837671504,20.270510993187752,0.11280077550070605,3.367295829986474,0.10466782725564819,0.0,0.2078798829012179,3.901096903055241,3.861738322806474,0.0,0.43,0.546,0.0246926125903715,15.236147889986709,0.356,16.118095750958314,17.370858648025116,Sierra Leone
0.04783732941416013,6.249975242259483,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184609,5.267858159063328,0.09984533496971613,0.0,0.11332868530700317,3.970291913552122,3.912023005428146,0.0,0.472,0.499,0.028587456851912555,15.815017938162557,0.332,20.350025877585416,19.93800336967164,Somalia
0.023716526617316044,12.817499879303782,3.295836866004329,11.601531403304254,25.61269454290501,0.07973496801885356,5.5093883366279774,0.050693114315518116,0.09531017980432487,0.13540463700620295,4.07753744390572,4.007333185232471,0.18232155679395465,0.33,0.636,0.03343477608623739,17.599700214609808,0.569,21.928637662485635,21.710574056428424,South Africa
0.042101176018635396,9.051344640485725,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184609,5.267858159063328,0.10436001532424277,0.09531017980432487,0.11332868530700317,3.9318256327243257,3.8918202981106265,0.4054651081081644,0.447,0.523,0.0295588022415444,15.710576184099509,0.165,20.350025877585416,19.93800336967164,South Sudan
0.039220713153281295,8.618846845142738,3.295836866004329,9.498597279178806,23.229387446611398,0.03343477608623739,2.772588722239781,0.06672363204290818,0.0,0.11332868530700317,4.110873864173311,4.04305126783455,0.0,0.437,0.533,0.0295588022415444,17.138018169098327,0.325,15.424948670398354,17.822843761378564,Sudan
0.032467190137501496,7.080867896690782,3.295836866004329,9.57073837671504,21.14492586979648,0.05164323315183845,4.330733340286331,0.07696104113612832,0.0,0.13102826240640408,3.912023005428146,3.8918202981106265,0.0,0.446,0.524,0.028587456851912555,13.877278995961733,0.227,16.993564429978885,17.281246492014,Swaziland
0.04114194333117518,7.883069351305753,3.295836866004329,9.502338118495565,23.04425907284605,0.03343477608623739,2.3978952727983707,0.07696104113612832,0.0,0.19556678354397528,3.9512437185814275,3.912023005428146,0.0,0.448,0.523,0.028587456851912555,17.342474224183377,0.223,19.758309935715648,19.72630720471483,Tanzania
0.038258712117090345,7.213768308118642,3.295836866004329,7.655390644826152,20.98119743086042,0.05164323315183845,2.70805020110221,0.07417939817425151,0.0,0.11332868530700317,4.007333185232471,3.9889840465642745,0.0,0.442,0.529,0.028587456851912555,15.3975267070617,0.329,16.213405921671733,16.52356082573315,Togo
0.016857117066422903,9.899680314193175,3.295836866004329,8.896588071791218,23.790070965195053,0.05259245011917058,4.820281565605037,0.025667746748577788,0.0,0.11332868530700317,4.330733340286331,4.276666119016055,0.0,0.298,0.641,0.05826890812397577,16.073464431376948,0.634,21.40484638164071,19.552082858669273,Tunisia
0.046883585898850416,7.335633981927201,3.295836866004329,9.57073837671504,22.54672528258861,0.0639133257436528,2.833213344056216,0.08525984395082342,0.0,0.2062008305838978,3.901096903055241,3.8918202981106265,0.0,0.493,0.481,0.026641930946421175,17.00498401875384,0.121,18.92145603792546,19.93800336967164,Uganda
0.04401688541677433,7.506591780070841,3.295836866004329,8.739536422559677,21.903013083027613,0.05448818528406973,2.9444389791664403,0.09531017980432487,0.0,0.2078798829012179,3.901096903055241,3.861738322806474,0.0,0.457,0.515,0.026641930946421175,16.12814320480795,0.348,18.020203192280615,18.440483381052466,Zambia
0.03149866705937099,9.538780436900131,3.295836866004329,9.196849781793684,22.62387337489308,0.05921185963184609,5.267858159063328,0.05921185963184609,0.0,0.2078798829012179,3.901096903055241,3.861738322806474,0.0,0.422,0.545,0.03343477608623739,16.341531399578738,0.338,18.643824303266577,19.93800336967164,Zimbabwe
0.048790164169432,6.661854740545311,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184609,5.267858159063328,0.09075436326846414,0.09531017980432487,0.11332868530700317,4.04305126783455,4.007333185232471,0.4054651081081644,0.495,0.485,0.019802627296179712,16.840576414225037,0.213,20.350025877585416,19.93800336967164,Afghanistan
0.012916225266546327,8.150756470275551,3.295836866004329,7.60887062919126,21.371187417373182,0.06109509935981088,3.6888794541139363,0.026641930946421175,0.0,0.2078798829012179,4.330733340286331,4.23410650459726,0.0,0.259,0.641,0.09531017980432487,14.939172793745154,0.647,17.76675429577647,17.840862266556567,Armenia
0.014888612493750654,10.292450580544786,3.295836866004329,9.33229248272693,22.38579269804551,0.045928931888399804,3.4339872044851463,0.05921185963184609,0.0,0.1798184265758361,4.2626798770413155,4.174387269895637,0.09531017980432487,0.311,0.633,0.05448818528406973,15.901008845471843,0.514,18.035018277846262,18.742764250367856,Azerbaijan
0.026641930946421175,10.235306120475993,3.295836866004329,9.830486659651637,24.57606790102633,0.027615167032973367,2.3978952727983707,0.06203539091945264,0.0,0.14410034397375684,4.204692619390966,4.189654742026425,0.0,0.37,0.59,0.04018178963283184,18.70121180375123,0.236,17.72753358339242,19.970368654103833,Bangladesh
0.027615167032973367,5.993961427306569,3.295836866004329,9.57073837671504,19.900370348009304,0.06485097231961633,3.970291913552122,0.05732506661926941,0.0,0.1484200051182733,4.110873864173311,4.110873864173311,0.4054651081081644,0.406,0.556,0.037295784743696894,13.243431677332234,0.254,16.118095750958314,19.93800336967164,Bhutan
0.022739486969489426,8.783855896643942,3.295836866004329,7.777373602657861,22.515217507535933,0.0295588022415444,6.298949246855942,0.007968169649176874,0.09531017980432487,0.05354076692802982,4.3694478524670215,4.31748811353631,0.262364264467491,0.304,0.668,0.027615167032973367,12.712293684447861,0.712,20.350025877585416,19.93800336967164,Brunei Darussalam
0.027615167032973367,7.589841512182657,3.295836866004329,8.135346948906706,22.01909697494118,0.06109509935981088,2.995732273553991,0.07881118042428978,0.0,0.11332868530700317,4.189654742026425,4.0943445622221,0.0,0.408,0.554,0.037295784743696894,16.3188195086437,0.186,19.659054977894186,17.76675429577647,Cambodia
0.013902905168991422,15.040808653274839,3.295836866004329,11.706565887923823,27.81207097940154,0.044973365642731154,3.784189633918261,0.0295588022415444,0.0,0.05732506661926941,4.31748811353631,4.276666119016055,0.09531017980432487,0.256,0.675,0.06672363204290818,20.956474564796,0.359,23.575012260029762,23.374322316599077,China
0.011928570865273802,8.420021279663963,3.295836866004329,7.962067308753666,21.840848204477627,0.06672363204290818,3.828641396489095,0.03052920503482287,0.0,0.2078798829012179,4.330733340286331,4.23410650459726,0.0,0.219,0.656,0.11778303565638346,15.301265791017167,0.526,18.488339401771974,18.675322970077882,Georgia
0.007968169649176874,10.60821739433914,3.295836866004329,9.502487461387123,25.868829171723412,0.05921185963184609,5.267858159063328,0.019802627296179712,0.262364264467491,0.09075436326846414,4.442651256490317,4.3694478524670215,0.5877866649021191,0.173,0.717,0.10436001532424277,15.712380661632444,1.0,22.82715605915054,23.24915446853602,"Hong Kong SAR, China"
0.025667746748577788,13.986656566966568,3.295836866004329,11.706565887923823,26.889962596070145,0.042101176018635396,3.044522437723423,0.06485097231961633,0.0,0.11600367575630613,4.1588830833596715,4.127134385045092,0.0,0.342,0.614,0.04305948946044697,20.764658956983435,0.277,22.003643972752684,22.027807696465338,India
0.02176149178151269,12.481504995553038,3.295836866004329,11.706565887923823,25.82933864978753,0.019802627296179712,2.772588722239781,0.04018178963283184,0.0,0.1697427745870945,4.248495242049359,4.189654742026425,0.0,0.307,0.647,0.045928931888399804,19.157551460686307,0.42,22.327691207757972,21.885478707336908,Indonesia
0.008959741371471902,14.01402529465298,3.295836866004329,11.706565887923823,29.185199724012126,0.07325046173959267,7.949797216161852,0.002995508979798479,0.262364264467491,0.024492154481313214,4.454347296253507,4.3694478524670215,0.4054651081081644,0.146,0.682,0.15871169115482087,18.658673505998866,0.786,22.510012764518425,24.476128970825346,Japan
0.014888612493750654,11.757987051585369,3.295836866004329,10.482345586693945,23.62972912994961,0.04114194333117518,3.970291913552122,0.037295784743696894,0.0,0.11332868530700317,4.276666119016055,4.110873864173311,0.0,0.277,0.655,0.0657877405380031,16.515772307667014,0.557,19.814447122392348,19.99552721368724,Kazakhstan
0.017839918128331,11.247656987355347,3.295836866004329,9.889287203134987,23.436618790804065,0.05921185963184609,5.267858159063328,0.04401688541677433,0.09531017980432487,0.11332868530700317,4.248495242049359,4.127134385045092,0.4054651081081644,0.26,0.681,0.05732506661926941,16.94403383762432,0.594,20.350025877585416,19.93800336967164,"Korea, Dem. Rep."
0.012916225266546327,13.011570354586263,3.295836866004329,11.706565887923823,27.05411451524435,0.042101176018635396,6.198478716492308,0.004987541511039074,0.33647223662121295,0.08157998699242289,4.394449154672439,4.290459441148391,0.4700036292457356,0.21,0.717,0.07045846364856141,17.665830740526083,0.796,22.8665034368236,22.795808637060954,"Korea, Rep."
0.019802627296179712,8.41847721847708,3.295836866004329,7.748460023899697,21.037851701868938,0.045928931888399804,2.6390573296152584,0.04114194333117518,0.0,0.2078798829012179,4.290459441148391,4.189654742026425,0.0,0.35,0.596,0.05354076692802982,15.404419383294154,0.353,16.811242881518265,17.147715103853763,Kyrgyz Republic
0.03052920503482287,6.880384082186005,3.295836866004329,9.57073837671504,21.272079504633343,0.032467190137501496,2.4849066497880004,0.07973496801885356,0.0,0.2078798829012179,4.1588830833596715,4.110873864173311,0.0,0.435,0.529,0.03536714383729131,15.499737153672845,0.22,18.5517090151307,15.894952224644102,Lao PDR
0.008959741371471902,7.400009517162692,3.295836866004329,9.57073837671504,22.53184881730093,0.05921185963184609,5.267858159063328,0.019802627296179712,0.09531017980432487,0.09440067542148432,4.394449154672439,4.330733340286331,0.262364264467491,0.228,0.698,0.07138999608667293,12.975967881583452,1.0,21.887977927631056,19.93800336967164,"Macao SAR, China"
0.022739486969489426,11.748819383769703,3.295836866004329,10.760261798384528,25.264318465819144,0.0295588022415444,4.795790545596741,0.008959741371471902,0.18232155679395465,0.07417939817425151,4.330733340286331,4.276666119016055,0.18232155679395465,0.333,0.628,0.037295784743696894,16.969133024926634,0.62,22.493631413657063,21.65661032377963,Malaysia
0.0246926125903715,6.214608098422191,3.295836866004329,9.57073837671504,20.252201076900473,0.06859279146561172,5.093750200806762,0.0344014267173324,0.0,0.12221763272424921,4.2626798770413155,4.248495242049359,0.0,0.413,0.549,0.037295784743696894,12.516296238143232,0.277,19.586951684209556,17.909855136853043,Maldives
0.018821754240587758,8.923591197573002,3.295836866004329,7.7823903355874595,20.851567722126624,0.045928931888399804,3.1354942159291497,0.04783732941416013,0.0,0.2078798829012179,4.204692619390966,4.110873864173311,0.09531017980432487,0.348,0.615,0.03633192924739028,14.689926241051104,0.571,17.57671069691365,17.804494623047066,Mongolia
0.020782539182528502,9.219201000408379,3.295836866004329,9.460476328353995,23.436618790804065,0.020782539182528502,1.3862943611198906,0.05732506661926941,0.09531017980432487,0.14236724128692196,4.174387269895637,4.110873864173311,0.0,0.307,0.645,0.045928931888399804,17.69610483452732,0.27,19.088510121656228,17.216707972959764,Myanmar
0.032467190137501496,8.081784206935001,3.295836866004329,9.000729834944558,22.426968329827208,0.048790164169432,2.5649493574615367,0.05826890812397577,0.0,0.09075436326846414,4.1588830833596715,4.127134385045092,0.0,0.404,0.558,0.037295784743696894,16.95898062122189,0.134,19.204582292346984,18.50685844936773,Nepal
0.03052920503482287,11.575430670321625,3.295836866004329,11.067700298288187,25.026687141490154,0.0295588022415444,2.772588722239781,0.08434114843375087,0.09531017980432487,0.11332868530700317,4.189654742026425,4.1588830833596715,0.0,0.415,0.546,0.038258712117090345,18.7841566140766,0.332,20.12724536893207,20.168139956026,Pakistan
0.0295588022415444,11.202425022437767,3.295836866004329,10.593454682089442,25.11803956464303,0.03149866705937099,3.5263605246161616,0.0295588022415444,0.0,0.10345870836822998,4.2626798770413155,4.174387269895637,0.09531017980432487,0.385,0.583,0.03149866705937099,18.16774591925229,0.48,21.570849371239223,21.333574739740534,Philippines
0.011928570865273802,10.79971842403251,3.295836866004329,9.835904401212332,25.28590393151086,0.026641930946421175,6.4967749901858625,0.002995508979798479,0.33647223662121295,0.05638033343610764,4.394449154672439,4.343805421853684,0.5306282510621704,0.215,0.712,0.07045846364856141,15.208755954564227,1.0,22.360707945984586,22.235090920734017,Singapore
0.017839918128331,9.226410552153677,3.295836866004329,9.027378610294805,23.516319363334585,0.03633192924739028,3.4965075614664802,0.013902905168991422,0.0,0.1501426584297195,4.330733340286331,4.23410650459726,0.0,0.269,0.669,0.06109509935981088,16.765303651927358,0.184,19.776515900164867,19.763545549755886,Sri Lanka
0.0295588022415444,7.71333788887187,3.295836866004329,7.673223121121708,20.573082620484225,0.044973365642731154,1.9459101490553132,0.07232066157962612,0.0,0.2078798829012179,4.23410650459726,4.110873864173311,0.0,0.429,0.536,0.0344014267173324,15.63782396518996,0.265,20.350025877585416,19.93800336967164,Tajikistan
0.014888612493750654,12.14608906820081,3.295836866004329,11.188371917742543,25.5332139352792,0.03343477608623739,4.219507705176107,0.018821754240587758,0.0,0.07510747248680541,4.330733340286331,4.219507705176107,0.0,0.242,0.693,0.0639133257436528,17.948168049633807,0.314,23.019329713050844,21.892025885827355,Thailand
0.042101176018635396,9.051344640485725,3.295836866004329,9.57073837671504,19.673729388781222,0.04974209189481407,2.995732273553991,0.08065790301745447,0.09531017980432487,0.11332868530700317,4.127134385045092,4.07753744390572,0.4054651081081644,0.498,0.479,0.023716526617316044,13.657201577710532,0.243,20.350025877585416,19.93800336967164,Timor-Leste
0.023716526617316044,10.473506185614923,3.295836866004329,9.60723552940128,21.78958307799231,0.038258712117090345,3.8066624897703196,0.0639133257436528,0.0,0.11332868530700317,4.23410650459726,4.110873864173311,0.0,0.363,0.594,0.042101176018635396,15.31990346051892,0.459,20.350025877585416,19.93800336967164,Turkmenistan
0.020782539182528502,11.694846941742844,3.295836866004329,10.83482451994885,23.345058884851614,0.05164323315183845,3.4011973816621555,0.05164323315183845,0.0,0.11332868530700317,4.2626798770413155,4.174387269895637,0.0,0.373,0.584,0.042101176018635396,17.020303726069134,0.374,17.958645300228824,19.93800336967164,Uzbekistan
0.016857117066422903,10.890162187963373,3.295836866004329,10.265940770051001,24.238984220472407,0.05164323315183845,3.044522437723423,0.026641930946421175,0.0,0.10074990310014306,4.3694478524670215,4.248495242049359,0.0,0.316,0.62,0.06203539091945264,18.167476114652267,0.244,20.350025877585416,19.93800336967164,Vietnam
0.018821754240587758,8.014004994779459,3.295836866004329,7.475339236566737,22.02798385756223,0.06203539091945264,4.2626798770413155,0.022739486969489426,0.0,0.19967019512856765,4.356708826689592,4.276666119016055,0.0,0.303,0.628,0.0657877405380031,14.94336703628178,0.417,19.801962565761276,19.48539148439307,Albania
